,#10,#11,#12,#13,#17,#18,#26,#49,#50,#51,#52,#53,#54,#58,#101,#102,#201,#202,#301,#302,#401,#402,#501,#502,#601,#602,#701,#702,#801,#802,#901,#902,#1001,#1002,#1101,#1102,#1201,#1202,#1301,#1302,#1401,#1402,#1501,#1502,#1601,#1602,#1701,#1702,#1801,#1802,#1901,#1902,#2001,#2002,#2101,#2102,#2201,#2202,#2301,#2302,#2401,#2402,#2501,#2502,#2601,#2602,#2701,#2702,#2801,#2802,#2901,#2902,#3001,#3002,#3101,#3102,#3201,#3202,#3301,#3302,#3401,#3402,#3501,#3502,#3601,#3602,#3701,#3702,#3801,#3802,#3901,#3902,#4001,#4002,#4101,#4102,#4201,#4202,#4301,#4302,#4401,#4402,#4501,#4502,#4601,#4602,#4701,#4702,#4801,#4802
21,7.702071,8.307653,0.323307,-0.021421,0.893057,15.959573,20.667343,13.286796,-0.555658,5.594181,-1.723284,3.921842,12.467545,1.005922,-3.051649,-1.862763,0.985021,-0.170293,-1.661069,-10.424263,0.676258,-5.90672,7.826142,-0.825283,2.920857,-16.515086,5.482011,-3.975338,-1.765454,-6.05742,9.81265,-13.854594,1.068261,0.959672,-4.607614,-2.499679,-0.942416,-3.904794,-14.770736,2.433696,7.531585,-21.298333,-3.303764,-2.079943,9.659361,-10.237383,-3.852076,-6.400256,28.207427,9.312707,6.87603,-1.474863,24.316984,12.224687,14.721286,4.165122,7.580179,0.463995,-2.834866,8.155908,1.051388,5.362901,-12.697653,-3.848125,10.480056,-3.668701,-0.327628,-0.055662,-19.973007,0.221413,13.801989,-1.965583,4.462479,9.527018,11.401008,19.03281,-2.406355,1.227221,-4.250642,-11.17854,-2.753569,-0.180221,-6.629279,-10.040553,-18.735968,-17.576962,-0.484449,-1.358524,-6.222981,-7.361435,-8.914534,8.086847,-15.723642,-3.081462,29.272279,-27.384593,11.367762,-16.498768,3.928706,9.573662,20.948569,-3.285554,13.816983,39.490901,3.901536,23.050598,18.903691,15.816045,-7.267832,6.85702
22,7.46067,2.402096,-4.38109,9.336213,2.311105,-10.172416,13.926336,6.740972,2.67681,9.40673,2.180529,-11.82206,12.262301,-6.390276,0.829131,1.627258,13.564741,-3.769028,-4.124798,-7.203794,-8.407732,-2.791104,6.98175,6.030931,3.84335,-0.730182,-3.524686,-4.292439,0.240601,-5.087006,-6.759945,-10.743592,19.217419,2.58182,6.771718,-1.091475,6.923146,-4.180356,-0.300751,15.349932,-2.25373,-14.982356,-0.472487,-6.607903,0.724623,-4.994376,-0.398491,-7.647315,12.045886,-4.319177,-6.137503,-9.378202,13.596197,15.257074,12.819652,7.270463,2.468231,0.126184,5.388376,12.543428,-2.422953,4.552559,-11.625442,5.434319,-4.612113,2.642275,3.156889,1.504739,-23.315773,0.444875,-13.229847,-9.082385,1.290625,2.316938,5.777912,6.898139,-16.725098,12.717433,4.013807,-5.91372,-7.515402,5.495942,-14.651463,-15.223245,-20.078481,-10.569261,1.914926,-4.393026,-7.818397,-3.971463,0.503853,20.943837,-19.94739,7.807187,21.933006,-7.216504,6.538702,-21.785334,0.954652,-3.068298,4.780605,-7.965487,-20.204677,23.993644,10.233118,14.614154,8.773714,19.103966,4.008234,19.59185
23,2.282991,-7.803688,-4.230693,17.283907,-3.947037,-28.787881,-12.376578,-4.726044,2.708576,7.155061,5.908775,-22.990785,4.207912,-12.756828,2.502173,3.101815,13.348356,1.802551,-14.508912,-1.962468,-17.229787,2.634514,19.031677,5.599686,5.748723,9.76265,-6.181964,-1.861004,-1.43172,-2.004498,-19.066507,-8.141099,23.865872,-0.071192,9.525665,-3.136955,4.210592,-5.514721,13.859361,14.542487,-17.962242,-6.499661,-2.406077,-9.442346,-8.361764,-0.438775,-1.497623,-7.536637,-6.879892,-8.575008,-7.710326,-7.101994,2.138753,14.908837,5.16493,13.859012,-1.812401,5.428079,9.740443,18.662431,3.52942,7.126213,-6.070889,8.095353,-18.457943,3.43508,8.046148,4.209725,-27.80443,-5.594727,-32.073826,-19.531217,-0.483742,-3.84565,-4.33715,-5.502164,-35.220704,18.653259,6.896255,3.036637,-8.389848,7.974009,-23.556096,-17.671666,-2.075654,5.35204,-0.167083,-1.767183,-12.614135,-0.286399,7.182617,21.208359,-6.129283,25.339711,7.249862,14.632022,-3.442589,-19.630204,-8.204526,-12.059668,-4.992353,-3.272137,-36.80024,-4.727911,11.82465,-1.624822,-8.807308,5.351352,22.701284,34.06288
24,-4.759505,-12.175017,-1.499905,18.456068,-15.721773,-36.662876,-41.784402,-12.409304,-0.759487,2.056015,3.598845,-23.721508,-8.310192,-11.515409,-0.371998,3.159004,0.841244,5.408858,-27.876735,5.433141,-15.685133,10.102572,33.3034,-0.706081,3.767189,11.100629,-0.819325,2.34201,-7.09914,-0.052096,-16.509877,-7.383819,10.283432,-6.455539,2.408457,-6.052233,-5.327993,-6.199518,15.260086,-1.791488,-31.991339,-7.119732,-8.194166,-8.306831,-9.653479,1.588124,-4.423133,-6.444089,-19.004672,-2.456769,-3.719612,1.129872,-1.142567,9.460628,-4.898836,17.241938,0.874262,15.138289,11.4262,25.017351,15.799087,6.033399,-2.783523,4.164777,-22.010793,-2.044945,8.912801,2.947832,-39.137916,-12.899705,-39.683255,-28.295881,-2.334048,-9.387986,-14.757947,-11.587797,-48.548214,13.993149,0.066764,6.51819,-6.166094,3.940539,-29.948716,-16.527929,19.809957,19.30089,-5.869155,-2.938868,-17.935435,0.454615,9.156407,8.093514,19.005034,41.593394,-13.565446,26.742182,-16.840705,-11.360193,-19.800838,-12.766065,-6.391406,11.026778,-29.834118,-27.265422,2.988057,-16.234177,-18.379921,-10.684768,36.063135,42.026802
25,-9.994109,-6.224996,-2.541758,10.009762,-22.369559,-34.957461,-47.926385,-9.820753,-4.849489,-2.013758,-3.741841,-14.887516,-17.347505,0.346462,-6.344802,2.732104,-14.260162,-1.654503,-32.853498,11.779907,-4.731336,16.152587,29.13429,-6.987873,-4.239671,7.266757,3.354193,4.637266,-12.617594,-0.727159,0.220341,-5.304292,-8.315892,-11.156903,-3.994371,-5.72353,-10.059317,-3.659345,3.527224,-21.264025,-36.975587,-16.511571,-12.55332,-3.268267,-0.013005,3.561719,-7.201937,-5.881611,-21.934142,4.420523,-2.879351,6.659647,0.227314,-0.002653,-15.898908,10.337646,11.73539,23.605682,13.209318,28.261312,26.489666,-0.255609,-1.375224,0.294696,-21.412521,-8.462245,4.998804,-2.38977,-48.67559,-14.813742,-40.523199,-29.358371,-2.941282,-13.197625,-17.576188,-8.780502,-41.074255,5.256678,-9.193271,3.107974,-3.827392,-2.650208,-28.131866,-8.205613,29.025548,24.265872,-11.007265,-11.238737,-16.072733,-0.487255,11.455918,-1.655549,38.093731,48.098344,-35.816501,24.449115,-28.221754,-4.069039,-27.681853,-9.240858,-3.874799,20.846822,-15.385098,-31.898816,-13.516199,-22.092889,-8.439495,-9.264571,34.80687,38.012496
26,-10.459585,3.552451,-10.351812,-2.59889,-15.904681,-25.504278,-22.535517,0.278218,-6.329578,-4.713334,-7.964822,-2.302209,-16.870833,19.44504,-10.936065,2.19533,-20.67154,-14.379226,-24.994252,14.444485,6.24531,17.436229,1.185015,-10.140482,-13.477908,2.833419,-1.953625,3.048402,-13.674589,-2.596368,18.020409,-0.214086,-14.423197,-9.04834,-1.367458,-1.929345,-4.207006,1.770345,-10.188422,-30.419768,-30.120969,-23.473188,-11.242695,2.858917,15.181883,9.371268,-8.550293,-5.709124,-19.75502,3.096625,-7.791982,6.250752,-1.778286,-9.180259,-25.288109,-5.699021,23.984638,26.784988,14.427681,26.013941,27.504293,-6.697432,2.404307,0.593627,-28.349176,-10.873841,2.240306,-6.094205,-43.910194,-10.634127,-39.414524,-22.599628,0.142801,-10.978023,-10.664252,-1.234135,-13.780462,1.538715,-10.687115,-0.661895,-3.033145,-4.235918,-16.387801,6.646097,22.373574,19.81829,-11.72383,-18.245569,-4.715604,0.125321,16.841377,6.506037,35.597125,40.42962,-48.211751,9.403217,-30.463483,-3.272582,-26.327135,-7.583001,-2.325037,11.510795,-8.978811,-21.038925,-24.680357,-19.896844,14.246947,10.398976,20.299687,22.142006
27,-5.413713,6.381294,-20.861098,-8.461691,-0.261682,-11.667062,15.138287,7.489488,-4.461966,-8.071764,-4.863993,7.440695,-8.239485,37.849588,-10.282807,1.548402,-15.034391,-20.870677,-11.564955,15.168819,9.628674,13.340257,-31.724875,-11.341737,-15.695241,-1.318966,-13.32578,-0.406176,-10.020096,-3.128754,20.229577,4.095084,-5.394137,-1.217192,5.942204,1.017994,5.929122,6.577377,-14.25235,-26.436752,-15.358435,-18.670021,-5.261898,6.38586,25.176655,19.612726,-7.013827,-3.710844,-16.226339,-5.364172,-13.940908,4.539456,-8.623068,-13.622184,-27.788866,-20.206434,27.36402,25.358382,11.424222,19.204054,15.445552,-9.782294,9.216256,2.416153,-43.244737,-9.349473,6.833692,-3.295669,-23.350793,-5.406243,-36.025965,-13.428772,6.86547,-0.503935,0.358146,3.820368,11.481249,4.072094,-2.842459,1.643234,-3.413619,2.336555,-2.244908,19.29673,8.476298,8.912132,-8.033491,-13.527727,7.837405,3.221715,21.382598,27.006299,11.307172,21.50782,-41.346231,-12.452028,-21.325738,-6.451181,-14.222934,-7.603788,-4.450191,-13.50317,-10.496944,-5.682638,-18.797673,-14.683792,26.774816,27.001099,1.260443,0.330257
28,2.736238,-1.046673,-26.613928,-2.187147,12.18449,0.068999,37.715414,3.931116,-1.215022,-11.355794,-1.345946,10.943096,0.945582,47.389554,-4.519107,0.644741,-4.019336,-17.347963,-2.000554,17.521528,5.948584,5.506723,-45.626025,-11.391839,-7.905945,-5.088233,-19.061107,-2.36881,-4.945654,-1.432012,0.810529,2.249848,4.08598,5.532685,7.464241,-0.588166,10.373073,7.922961,-6.89236,-15.728911,-0.790947,-4.447906,0.839172,5.761807,22.550235,29.699446,-1.755508,1.54511,-10.672314,-12.670574,-15.830355,6.658197,-14.458546,-12.482651,-19.889651,-22.511685,17.056148,21.602697,3.056081,11.343232,-5.835952,-12.747075,14.524139,1.587844,-51.759882,-6.480189,17.094113,3.967404,2.172603,-3.146687,-26.552614,-6.298893,14.256757,12.735615,9.026497,2.805412,14.372553,6.197903,6.596306,9.300144,-4.225303,12.321748,3.479147,20.208621,-4.080149,-4.914225,-3.427977,1.471393,10.568695,6.632366,19.498365,39.727303,-17.925967,0.765331,-18.692914,-32.845534,-7.76838,-6.535061,3.768399,-3.391066,-10.81472,-31.771067,-11.358533,4.147255,1.322738,-8.551959,10.165341,19.860549,-14.62136,-18.672554
29,9.389762,-10.729831,-23.350587,8.90857,13.017664,3.342901,34.953132,-7.130563,0.927623,-9.543805,-6.897735,9.637698,3.544925,43.204681,2.331862,-0.963475,3.076722,-11.614427,3.40313,20.487796,1.223731,-3.844413,-35.690018,-7.632989,3.46139,-5.401841,-12.728181,-2.095024,-1.209518,1.121055,-27.888566,-5.238664,-0.172638,5.704287,1.122806,-5.020475,7.671137,6.774845,3.422901,-4.246122,7.848432,8.840384,4.225268,2.896175,9.929614,32.719531,5.701562,8.152494,-1.533722,-13.694212,-12.777474,10.668362,-14.465534,-8.817896,-5.599746,-12.923468,-1.419038,15.062287,-6.006767,5.219977,-27.053756,-20.114968,14.197396,-0.981803,-39.28465,-2.346117,23.408167,8.677278,21.885867,-2.351549,-9.659415,-0.757716,19.530509,18.284196,13.747263,-1.539968,-1.721052,2.273719,10.181605,15.460298,-5.14679,17.600505,0.17049,9.915477,-13.53134,-17.348982,-1.017788,12.845888,2.249551,8.208983,10.749071,31.969859,-31.762962,-12.141125,4.922032,-44.09591,-1.165107,-1.456916,17.930954,7.702857,-19.234244,-23.462427,-8.426277,4.806861,19.32205,0.630583,-30.587028,-7.4929,-24.757196,-28.387585
30,10.592898,-11.866797,-12.844162,11.336316,5.16967,-2.29916,18.46941,-14.042411,1.054645,0.966279,-18.921183,7.761499,-1.538673,25.89423,5.936099,-3.77326,3.306145,-11.497141,11.89822,17.235513,0.175037,-12.424006,-17.745697,2.588943,8.708476,1.237555,-0.502386,-1.513563,1.341551,2.818405,-43.294042,-10.48614,-14.321332,0.892216,-3.718569,-6.49629,5.833279,6.315194,6.841542,7.468732,11.831085,14.390059,6.23841,1.143331,-2.3051,24.769615,11.685643,12.122571,7.817604,-11.3053,-8.739049,9.61416,-10.275543,-6.098951,5.18087,-2.514226,-16.427304,3.432181,-9.129142,0.467436,-39.552356,-29.112156,9.437862,-0.463097,-7.415704,5.110867,17.472861,6.467889,34.542402,1.026337,10.222231,5.587107,22.160712,10.813114,15.519178,-4.459373,-15.058832,-5.98074,7.976542,14.111128,-5.450863,13.904711,1.03796,-0.878181,-20.93665,-23.39368,-0.680291,9.012587,-6.542147,8.323121,0.100395,10.667039,-23.549708,-14.705565,17.005712,-42.892373,-6.353771,2.949216,20.100099,18.987285,-24.629094,6.975875,-5.124617,-1.418584,21.055619,12.931587,-67.651115,-30.103656,-29.23572,-28.102067
31,5.885768,-2.537808,-0.371127,0.183662,-2.218992,-10.573011,5.846925,-8.852785,-0.064811,15.789204,-22.147286,7.956541,-9.724478,2.636099,5.299192,-7.326291,1.388017,-14.447855,25.909329,2.689865,2.830584,-17.794236,-7.710326,16.294811,4.952537,12.49838,6.296807,-1.665908,3.922784,3.482799,-32.060205,-5.675686,-20.299119,-2.329774,0.980002,-1.452244,11.280037,7.68261,1.396287,19.980018,16.537375,14.4961,9.473508,1.846388,-5.792664,8.439559,13.31167,11.29663,10.052747,-10.478513,-7.359774,0.867726,-6.248044,-5.014328,5.814877,-0.87075,-19.816422,-12.33781,-4.720369,-5.246425,-41.596219,-30.860257,4.768525,4.774856,25.501233,14.438666,1.108709,-0.043585,43.659311,7.423169,25.215728,12.170808,22.341209,-3.455583,13.031774,-5.312339,-11.565979,-12.690374,4.51154,5.231718,-3.836236,3.547236,17.936297,-3.477467,-24.121236,-20.33807,-0.337615,-5.949027,-4.94269,8.47688,-7.192668,-7.825259,-4.618353,-12.628484,17.129332,-32.068299,-15.891316,1.165682,10.431332,19.781753,-22.288219,33.581218,-2.542184,-9.777196,8.495503,21.651808,-74.34211,-28.684748,-27.768793,-21.608387
32,-1.108867,8.175561,9.392157,-14.431967,-4.306711,-14.561299,5.09435,4.23663,-1.291172,24.318332,-6.047757,8.617397,-15.317752,-14.508112,3.103071,-9.661786,3.0111,-11.964463,36.275975,-18.035267,6.374156,-18.361504,-5.560905,25.024399,-1.508193,19.496433,4.042169,-0.843706,5.880609,3.933708,-2.798028,8.286308,-7.256898,0.042724,10.186422,7.258974,19.926596,8.529009,-5.725333,29.55067,23.516389,14.825822,13.644401,3.222733,-1.80968,-8.360533,11.129283,7.416327,2.207682,-10.512109,-7.8888,-9.110481,-3.209625,-4.02043,-0.42014,-5.449458,-12.939942,-25.898784,1.855045,-12.650372,-38.857807,-21.499148,2.254085,10.001289,39.98907,18.561873,-15.208359,-4.91551,46.761713,12.140288,28.948803,15.425279,18.888984,-12.172571,4.021627,-8.029825,0.609735,-15.337041,1.606601,-6.233857,-0.030192,-7.50305,42.998924,-0.656588,-19.179763,-10.835671,0.68048,-16.344407,6.333281,8.319883,-9.201253,-15.592255,8.12687,-12.774295,12.165058,-18.126924,-16.735452,-3.484958,-2.444294,7.059775,-12.617815,34.245432,2.841817,-16.525238,-3.522191,18.349227,-49.637781,-10.881056,-20.737936,-12.98251
33,-5.124823,9.922302,14.194805,-17.533497,-4.065761,-13.1181,13.283841,13.563126,-1.955377,19.656544,19.755901,6.094763,-15.199855,-15.254124,2.728993,-8.527693,8.301093,-2.273142,30.972757,-31.247512,8.451271,-14.734428,-1.829595,22.002788,-3.252349,14.76957,-0.424954,2.636614,5.010312,3.985347,21.828873,21.571135,14.335632,5.203518,11.118208,12.865572,21.637525,6.203989,-5.673445,30.154028,27.008815,15.971376,15.664282,2.859941,1.123892,-17.407584,8.312129,4.006851,-8.580343,-6.246913,-6.207421,-11.316387,1.291858,-2.273829,-4.297292,-5.314217,-3.967478,-30.144625,3.875049,-19.037622,-37.489848,-8.99345,-0.244144,9.496803,31.08116,11.504867,-22.503865,-5.628036,35.060183,10.27887,19.86663,13.095808,10.570525,-9.118898,-8.375826,-15.051896,4.545645,-16.695814,-2.622915,-14.961702,4.036584,-13.804917,51.691511,-1.039447,-7.238594,-1.613737,0.728475,-12.003518,16.372537,5.6195,-6.642904,-17.142747,7.885902,-15.506896,5.629372,-6.561734,-3.353564,-2.26928,-9.126412,-9.980568,-1.569298,11.591506,11.060038,-20.60887,-3.91584,3.133383,-18.443544,-2.291317,-11.620812,-4.411773
34,-3.287989,2.074317,13.687509,-5.299034,-6.084734,-10.940221,23.264786,12.465628,-1.463689,5.997233,32.3941,-0.396744,-9.442451,0.241255,5.104774,-3.607855,12.289641,5.943654,9.731793,-26.59681,8.409589,-9.221615,5.387205,8.972891,-0.194854,0.633078,0.469883,6.840983,0.790218,2.054744,26.729392,24.243813,22.864253,7.258711,-0.541698,11.10841,12.538685,1.404938,3.063958,20.499074,20.241298,13.041476,13.731211,0.79228,-3.077171,-15.323081,7.273604,2.662388,-10.509378,3.307572,0.062971,-4.798334,7.291358,-0.833933,-0.907659,4.673904,0.090466,-23.817813,-0.020425,-20.510937,-36.391096,-5.21472,-4.746536,3.694546,9.88354,-3.125252,-20.798948,-4.936536,5.976225,2.351249,1.696762,6.738416,-0.621138,-0.160295,-14.774554,-22.195861,-2.983262,-19.251323,-8.335995,-18.316078,5.712474,-12.526314,28.967434,-5.802446,3.812332,1.840382,-1.473606,1.182113,16.409746,-0.421232,-1.202816,-18.190606,1.000122,-15.164066,-3.897106,0.527918,16.131643,6.947958,-7.515783,-18.39607,4.637809,-12.392607,14.352512,-22.797533,3.370219,-12.627078,-6.729875,-16.83839,-5.33634,2.358533
35,2.18534,-5.869786,8.749495,11.067758,-9.690599,-13.536359,27.332983,5.136311,1.146671,-5.327011,19.49117,-7.010812,-0.628033,19.070558,8.241171,2.620262,10.677884,3.741168,-13.110272,-7.362583,6.62099,-3.631801,6.951196,-4.718693,1.871039,-12.222572,5.666843,7.416576,-3.954083,-2.58439,17.339774,15.045334,8.985923,4.157103,-14.464381,3.904824,-0.027449,-2.418392,12.873523,6.645533,4.756497,3.121179,10.004488,-0.645999,-11.726447,-5.240952,7.723564,2.008183,0.642567,11.131482,7.753119,1.626651,10.343667,-0.798022,5.649545,16.210507,-1.225045,-12.50965,-5.364184,-15.994693,-27.759863,-11.532777,-8.930103,-1.060418,-7.562469,-13.548723,-16.221582,-6.423893,-27.346861,-5.674716,-17.871119,-0.463095,-9.647443,3.519176,-8.878429,-21.646192,-9.021358,-20.043536,-11.310616,-16.28843,4.348273,-4.208515,-9.957658,-6.069332,6.58083,-0.567393,-4.338652,9.055974,8.349868,-7.00806,4.400928,-17.0048,-3.279323,-7.893714,-14.896359,3.027867,27.111686,14.978475,-2.818597,-14.17034,4.490592,-20.144753,5.987393,-23.438485,5.679909,-16.47216,-16.751358,-39.959773,-3.013727,5.041878
36,5.264513,-4.769746,1.560227,17.606424,-10.068599,-22.937835,18.338347,-0.431538,6.282916,-7.043372,-6.683776,-9.262253,6.64414,24.721901,9.34526,6.63115,4.00898,-7.090849,-21.796291,11.980657,3.711375,1.623862,-3.286276,-9.959597,-0.010513,-15.025505,8.023791,2.995914,-5.542864,-7.672591,10.482609,1.631095,-13.985917,-0.321181,-17.974831,-3.017864,-5.959002,-3.110506,14.409218,-3.456707,-8.939123,-9.296482,8.249552,-0.001375,-17.071083,5.870397,8.221692,0.223407,16.090067,9.697682,10.361983,-0.619728,7.011024,-1.364554,8.151068,16.291347,-3.288108,-3.129222,-7.336889,-8.523904,-6.673292,-15.894653,-8.10073,0.141637,-11.894712,-11.579009,-12.587442,-9.850882,-44.019837,-7.801626,-29.869449,-6.6964,-13.451067,-2.639783,2.818168,-10.875471,-3.837716,-13.30686,-7.927139,-10.443825,1.832266,6.534924,-31.304287,4.21705,2.342528,-4.323194,-4.779598,5.521151,0.419442,-10.09131,6.51522,-9.766843,-2.296675,3.008797,-19.563258,0.876046,21.73478,11.536782,-0.247897,-5.177893,0.32371,-13.688477,-9.01467,-21.681312,-2.487537,-7.612869,-27.499086,-44.185477,0.028866,3.618819
37,1.297498,4.176961,-4.714942,11.430561,-5.173231,-36.519256,-5.092781,-2.943026,12.05352,-2.041055,-21.169404,-7.305052,7.420552,11.263366,7.129638,6.629186,-3.39029,-15.742793,-13.981155,18.660377,0.294682,5.768726,-17.224854,-4.954863,-2.213841,-8.758607,4.710011,-2.025476,-3.267569,-9.235487,14.467914,-6.971692,-23.979102,-1.308489,-11.347175,-5.428689,-3.895493,-2.136214,5.967624,-6.974486,-11.471173,-15.767753,9.222817,1.169189,-15.280352,11.891956,8.725398,-2.140009,22.543997,1.170024,5.126694,-9.452866,0.782953,-0.770614,4.97016,2.482469,-1.965625,1.604885,-5.245459,-2.311106,20.587016,-6.484086,-1.383753,5.380001,-3.588746,-1.42529,-8.323323,-11.823357,-34.787343,-3.291343,-28.293217,-11.168318,-14.961709,-12.29874,4.477416,2.569994,4.344756,1.825882,-1.038285,-3.572318,0.276214,12.214128,-17.971056,16.583811,-0.08158,-4.431553,-2.01917,-1.651951,-3.140533,-8.603147,3.142218,-0.306845,1.696093,10.967989,-12.332373,-5.050294,5.561934,-1.401612,0.357734,-1.348608,-5.662477,-6.548459,-17.60724,-17.275358,-12.678595,2.481019,-18.712281,-20.156474,9.073844,3.244132
38,-7.831743,10.661848,-7.434059,0.817026,0.983586,-47.167349,-32.202915,-8.291842,14.109107,1.571586,-11.471466,-5.888846,0.219503,-11.159628,2.431077,3.688196,-7.196241,-13.822667,-1.282647,11.975262,-3.228936,6.283885,-20.604646,4.499715,-1.138882,-1.294614,1.55743,-1.715237,0.071942,-5.555121,21.600256,-7.626083,-12.418437,1.842599,-6.49016,-3.47503,-1.918991,-2.354294,-4.801502,-6.921789,-4.270227,-12.116205,9.478036,0.079689,-10.160826,10.845053,10.495127,-2.36931,16.07607,-3.326032,-2.258227,-13.730933,-0.28898,1.202856,1.094574,-13.563689,2.586383,3.021834,-1.353521,1.104953,39.822608,13.53342,5.566905,8.624724,11.071272,5.573098,-1.770445,-10.241943,-11.823206,3.053344,-14.182256,-12.162371,-20.022256,-15.523953,-13.195863,7.022686,-0.655572,18.166367,2.247119,0.900297,-0.050895,7.535816,10.254906,14.715115,5.747991,1.177286,1.07632,-1.203408,-5.284741,-5.292194,-3.336601,1.651718,8.74661,14.010908,0.819713,-10.816039,-7.59427,-10.300562,1.930397,-3.30837,-11.754144,-5.436702,-13.666078,-11.860554,-12.327783,3.158381,7.823199,11.723473,22.713079,10.731631
39,-13.981783,6.298301,-6.075052,-6.401702,3.021196,-44.973592,-44.274572,-19.575064,8.580963,-0.455684,11.171488,-8.592634,-10.071527,-25.917364,-2.738324,0.439156,-5.607599,-2.401735,3.731613,1.626884,-6.657427,1.3092,-10.816342,10.512914,-0.770501,1.634639,5.619585,4.549898,1.441786,0.589808,20.626768,-3.783919,9.096312,5.803778,-10.870838,-0.190098,-6.976164,-4.29272,-8.836323,-7.152523,2.422286,-2.109915,5.173157,-3.682991,-7.626326,5.014512,13.548054,1.51241,6.158032,3.82976,-1.665181,-5.641547,7.479606,2.866404,1.040982,-18.875267,6.836268,2.535686,3.045365,3.336469,41.548321,28.174577,5.247918,6.550493,24.914792,4.271105,3.516142,-6.68525,2.674587,5.362309,4.161886,-7.976772,-29.691897,-9.034177,-41.240018,-1.805871,-20.519139,26.501292,-0.922054,0.909442,-0.035052,-4.808949,16.208264,-6.11119,16.195815,10.713879,1.179844,8.34669,-9.542771,-3.176273,-7.709749,-7.147671,21.284072,16.098034,6.954096,-10.733103,-6.820045,-5.092235,4.372639,-2.304941,-13.352185,-4.442583,-4.028811,-6.341218,0.616059,-3.237906,31.663261,22.576292,32.414396,25.79018
40,-9.812546,-6.347097,-2.250409,-10.719863,0.916094,-23.380774,-30.965271,-29.934544,-3.741147,-5.730119,24.898421,-13.158185,-14.818419,-25.239099,-6.484914,-1.060549,0.244075,11.903602,-1.051059,-2.699247,-9.307757,-6.299564,-1.024339,8.814333,-9.125169,0.607736,15.437628,10.915735,0.607331,4.380727,12.305894,-0.659117,22.787571,7.834234,-17.745762,1.812318,-16.060616,-5.766593,-4.876298,-8.568035,0.74087,6.712523,-3.47476,-7.236685,-8.065206,-1.359726,15.467215,8.384946,5.305543,16.979711,11.067683,10.012904,18.509487,3.126144,3.20099,-13.156608,7.512896,-0.226026,8.497419,5.986746,29.620942,26.028039,-4.314522,1.161294,32.339473,0.524115,1.89818,-4.119168,-2.490031,1.644454,16.530725,-0.279149,-37.130524,1.446105,-58.899979,-15.855176,-36.241331,24.504648,-5.255254,-2.295846,0.188872,-14.521778,-14.724861,-30.302951,20.951263,19.322031,-1.495722,17.804876,-13.491449,-2.32014,-7.256477,-17.548876,36.073062,19.902145,1.23148,-2.854733,8.257334,9.451364,4.437436,8.684998,-3.490426,3.419581,3.161696,2.996941,15.299899,-4.227371,36.185775,6.211827,30.57486,37.491596
41,3.217263,-16.234979,1.859997,-16.423308,0.250448,12.128904,-2.318156,-28.394976,-16.224143,-10.038435,18.694117,-13.741549,-9.129474,-15.547186,-7.871907,-0.380131,6.728302,24.161855,-8.664787,0.512373,-9.462963,-9.424445,-4.1573,0.674881,-26.064224,-1.747187,21.457565,11.348897,-0.403608,3.717552,8.123535,-0.438948,22.033757,8.368617,-15.48611,2.027585,-19.602187,-5.187711,0.005321,-10.240271,-7.422925,9.609262,-12.060079,-7.398087,-6.14248,-4.854993,13.70785,14.523133,15.629671,22.584004,27.947478,20.243539,23.243162,3.283683,2.640297,-7.52921,4.17562,-5.288482,14.366238,7.877819,16.664826,12.869571,-17.308345,-3.779886,30.303552,1.480036,-6.035089,-3.246419,-18.612145,-4.938208,18.149407,5.653779,-33.795869,8.039205,-52.601061,-21.974106,-27.075097,18.458657,-3.649137,-4.94994,1.249213,-12.328423,-57.347861,-36.373202,14.046958,21.304012,-3.29895,18.252293,-11.271862,-1.005506,-4.737147,-18.121826,41.104103,20.794509,-6.602006,7.190706,27.96147,19.885119,1.680024,25.35451,19.180151,14.22361,11.205609,22.285559,20.143508,7.855218,24.867005,-14.017876,18.57267,33.226338
